ccode,year,styear,endyear,lqgia,qgia,qgig,lqgia1,qgia1,qgig1,pcig,pci,infla,loda,oda,lremit,remit,ltrade,trade,popg,lxrate,xrate,lforce,pop,linvest,invest,gfcf,mob,aidi,rents,fdif,lfdis,fdis,lgexped,gexped,lgexhpc,gexhpc,lgexhgdp,gexhgdp,gexhpcp,exexph,va,psavt,ge,rq,rl,cc,lgpva,gpva,govg,dcred,lfd,fd,fi,fm,fid,fia,fie,fmd,fma,fme,ldepen,depen,ldepen_old,depen_old,ldepen_young,depen_young,time,sinfla,cname,cticker
22,2019,2015,2019,-1.0257665,.35852155,.12786725,-.77038145,.46283647,.32955432,1.7593112,677.14642,7.1127415,2.4701221,11.823892,2.4753764,11.886181,3.9924088,54.185257,2.9668078,3.8316884,46.140377,730201.19,2215336.5,3.2673688,26.242201,22.326378,129.17001,28.163128,4.7327709,626.0177,5.2144628,183.91295,.86578786,2.376878,1.9649295,7.134409,.03326175,1.0338211,25.64908,26.47337,.70562541,.77952731,.67344928,.61948812,.6817984,.63779259,-.38133824,.68294686,.68013644,6.1721716,-2.361979,.094233558,.18559635,0,.036595896,.11722716,.47172698,0,0,0,4.4833555,88.531242,1.5494974,4.7091026,4.4286971,83.822144,5 2015:2019,1.9618877,Gambia,GMB
23,1999,1995,1999,-1.409412,.24428688,.055851188,-1.2438916,.28826025,.138788,1.7754245,952.41187,26.672174,2.1937661,8.9689283,-1.0040005,.36641067,4.3236942,75.466904,2.5484633,-1.6234697,.19721323,7646054,17911014,2.6925981,14.77,21.619202,.16626459,10.707532,11.789103,20.8148,4.1002579,60.355843,1.4135131,4.1103702,1.5292602,4.6147614,-.25369522,.77592826,31.530262,13.605881,.79917449,.89235759,.71851593,.64879966,.78270155,.70052725,-.27837521,.75701272,.75283468,8.2389336,-2.2784588,.10244197,.16754642,.034216683,.01972251,.03156295,.57108277,.064253122,.0023364159,.029596599,4.4407454,84.838142,1.7000337,5.4741316,4.3740449,79.364014,1 1995:1999,3.2836208,Ghana,GHA
23,2004,2000,2004,-1.3015277,.27211577,.0622168,-1.1300122,.32302934,.16268989,2.0603476,1041.6991,25.58424,2.5765343,13.151481,-.22311969,.80001909,4.6454306,104.1082,2.45785,-.26921356,.76398009,8666687,20260958,2.6215477,13.757,24.062086,3.1241581,10.702002,13.529077,26.819588,4.447216,85.388901,1.7123291,5.5418544,1.7897074,5.9877005,-.20175107,.81729835,35.792988,17.903538,.85095394,.87176055,.72344524,.68757468,.75161046,.69755709,-.26942703,.76381701,.76030016,12.734192,-2.2224381,.10834463,.17321782,.040170774,.029768948,.040884469,.56133944,.04102942,.002944801,.075564899,4.3938742,80.95343,1.7694614,5.8676925,4.3186307,75.085732,2 2000:2004,3.2419765,Ghana,GHA
23,2009,2005,2009,-1.2781354,.2785562,.069886737,-1.662354,.18969192,.18969192,3.4510026,1211.9457,29.884605,1.8673798,6.4713178,-.58345139,.55796927,4.3055673,74.111252,2.5548828,.041175973,1.0420355,9770425,22978486,2.3317554,10.296,19.86232,36.23394,12.306537,9.6319218,39.439877,5.162694,174.63432,1.7673705,5.8554358,3.1771667,23.978716,.53440422,1.7064313,65.260742,19.593884,.89999902,.80881375,.69910055,.68446422,.72272688,.65628999,-.29405916,.7452324,.74068332,14.53323,-2.2732813,.10297374,.15649873,.04631168,.048666246,.061456721,.43075946,.0510839,.0039176792,.082078509,4.325532,75.605705,1.7380289,5.6861243,4.2473459,69.919579,3 2005:2009,3.3973434,Ghana,GHA
23,2014,2010,2014,-1.2569419,.2845228,.089241438,-1.0462942,.35123694,.22192879,5.7343178,1582.4048,23.346716,1.3362592,3.8047841,1.2765119,3.584116,4.3405199,76.747437,2.3793073,.65787232,1.93068,11017850,25999180,2.2457819,9.4477997,19.044292,93.827393,19.70096,13.305834,18.486422,6.451869,633.8858,1.8193017,6.1675501,3.7256866,41.499714,.69815499,2.0100408,86.32634,21.663538,.91000706,.79159802,.70511198,.69482464,.69020337,.66633755,-.29704067,.7430138,.73853701,14.771525,-2.1008952,.12234686,.18921384,.051752646,.059542127,.087633409,.49750203,.059333481,.0043812902,.089037858,4.27317,71.748703,1.6716282,5.3208241,4.1961169,66.427879,4 2010:2014,3.1504564,Ghana,GHA
23,2019,2015,2019,-1.1570549,.31441078,.10445027,-.94322151,.38937145,.25817743,2.9574111,1824.2289,12.680001,.82665193,2.2856534,1.8987097,6.6772728,4.2882199,72.8367,2.218266,1.4714478,4.3555365,12310032,29127516,2.7792416,16.1068,24.10449,131.64682,27.45302,9.7507696,8.5853882,7.0323997,1132.7455,1.42439,4.1553221,3.3098586,27.381252,.30587751,1.357816,59.922211,26.69581,.92494249,.78482074,.68999571,.66408288,.69871026,.67160606,-.30242169,.73902637,.73354685,13.913118,-1.9342663,.14453027,.2175431,.06711439,.075043619,.1368317,.50123894,.08665482,.0088428631,.10069586,4.2350149,69.062698,1.6758497,5.3433332,4.1544886,63.719368,5 2015:2019,2.5400259,Ghana,GHA
24,1999,1995,1999,-1.31258,.26912484,.048486937,-1.1109632,.32924166,.14203164,1.6870348,608.77429,3.2967498,2.2444952,9.4356499,-2.5271215,.079888642,3.8176384,45.496632,2.5765882,7.0414095,1142.9973,2644519.5,7662200,3.617002,37.2258,19.164133,.13004501,8.1392441,12.923397,7.9544477,3.1512845,23.366056,.85926312,2.3614199,.38964093,1.4764506,-1.1998094,.30125162,4.9090724,21.565136,.63558596,.76502842,.78849131,.70257443,.74528545,.71513993,-.32109973,.72535092,.72360021,4.4958887,-2.533329,.079394281,.15121789,.0051519582,.0085825417,.008080544,.56443745,.013710062,0,0,4.596055,99.092606,2.1194258,8.326354,4.5082874,90.766251,1 1995:1999,1.1929371,Guinea,GIN
24,2004,2000,2004,-1.2474891,.2872251,.059275206,-1.0481876,.35057256,.17325254,.88966554,646.13727,8.1835203,2.0919194,8.1004486,.044839334,1.0458598,3.9856868,53.822243,2.0535328,7.5910678,1980.4269,2922830.3,8584544,3.1014338,22.229799,17.790388,1.0477762,8.2126989,13.126949,5.0476174,3.6596897,38.849281,.86290681,2.3700399,.67346638,1.9610232,-.92825615,.39524236,6.9841943,23.936001,.63487095,.76997948,.79611784,.71030718,.7940436,.7303412,-.30208299,.73927671,.73685324,4.0381136,-2.7412422,.064490184,.11870632,.0083093774,.007609094,.0090167588,.43721336,.022112384,0,0,4.6077089,100.25421,2.0846915,8.0421104,4.5240912,92.212105,2 2000:2004,2.1021223,Guinea,GIN
24,2009,2005,2009,-1.2039406,.30000967,.073318027,-1.5280316,.21696231,.21696231,.56431127,673.6825,32.018723,1.5676419,4.7953267,-.22007592,.80245787,4.2323766,68.880737,2.2017553,8.407093,4478.7217,3222844.5,9527686,2.9786777,19.6618,21.340483,19.576559,9.4792051,17.172556,48.793198,4.1523032,63.580284,.62439179,1.86711,.4303579,1.5378078,-1.3624532,.2560319,4.3053012,12.845657,.61600882,.7993201,.81057811,.74069053,.78030747,.74898404,-.28859603,.74931484,.74615568,3.8845601,-2.6447821,.071020827,.13471182,.005166227,.0064165019,.01277853,.495565,.013748034,0,0,4.5959101,99.078278,2.0407705,7.696537,4.5150456,91.381737,3 2005:2009,3.4663208,Guinea,GIN
24,2014,2010,2014,-1.1395715,.31995606,.080149285,-.90470618,.40466076,.24295723,2.4653437,729.68372,8.7126284,1.694543,5.4441571,-.0025646763,.99743861,4.3904262,80.674797,2.2500145,8.8036327,6658.3857,3628342.8,10661690,2.9345374,18.812799,22.799582,56.892094,12.138739,15.838258,120.15254,4.99158,147.16879,.85265553,2.3458681,1.27548,3.5804195,-.69858384,.49728903,8.9614706,14.638642,.67585957,.80475831,.79099685,.75984526,.79019278,.74890631,-.2721239,.76175988,.76042849,6.7913394,-2.5906775,.074969232,.14642802,.00122655,.013346586,.026284046,.50763172,.003264016,0,0,4.5544395,95.053482,1.9754082,7.2095623,4.4755616,87.843918,4 2010:2014,2.1647735,Guinea,GIN
24,2019,2015,2019,-1.0469222,.35101643,.084899478,-.81876057,.44097787,.25333026,4.5148582,871.40479,7.201334,1.695605,5.4499426,-.23971601,.78685129,4.4925942,89.352966,2.7133949,9.0765066,8747.3545,4164523.5,12084717,2.7788689,16.1008,27.793119,96.66423,14.702862,14.216139,115.34133,5.7789736,323.42709,.84283102,2.3229339,1.6816089,5.3741956,-.47783345,.62012547,15.14775,21.208914,.70261282,.79711759,.77790993,.7283774,.7982254,.73793519,-.27835277,.75702971,.75611037,10.31968,-2.467942,.084759116,.15162988,.015306193,.01774987,.041516397,.49546632,.040731866,0,0,4.4914346,89.249397,1.8884572,6.6091638,4.4144969,82.640236,5 2015:2019,1.9742663,Guinea,GIN
26,1999,1995,1999,-1.46808,.23036736,.096610874,-1.2708793,.28058481,.19774397,.018850993,1032.8848,15.15408,1.4965767,4.466373,1.0199875,2.77316,4.0260816,56.040897,2.863318,4.087553,59.593891,11451645,29424532,4.0299129,56.256001,16.809837,.030609058,7.8872666,5.0626187,3.1077352,3.2767873,26.490526,1.6720821,5.3232398,1.7693192,5.8668575,.28261054,1.3265884,24.639217,10.707788,.70948124,.5307219,.5894413,.59715897,.51395333,.57879061,-.53342706,.58659124,.58322257,24.476755,-2.0019691,.13506906,.21924379,.046779506,.14737052,.039792102,.55075532,.080608942,.0046130712,.047656126,4.5460882,94.262947,1.4333924,4.1928992,4.5005875,90.070045,1 1995:1999,2.7182698,Kenya,KEN
26,2004,2000,2004,-1.4732772,.22917321,.074846283,-1.2726045,.28010115,.18481092,-.16355716,1002.5178,4.3820658,1.3032337,3.6811814,.44942245,1.5674067,4.0183191,55.607563,2.7233551,4.3531055,77.719467,12814898,33775784,3.4364939,31.077801,16.838936,3.4949214,7.9458756,3.8808463,2.6883311,3.3815646,29.416759,1.7869526,5.9712281,1.8875667,6.603281,.35520881,1.4264785,27.797796,14.637601,.74013537,.72263294,.62083155,.59137964,.59280592,.59184021,-.44118923,.64327097,.63985294,25.855772,-2.1225514,.11972577,.18953048,.046273656,.15508987,.033967976,.43148711,.075310156,.0042876392,.052697901,4.4845181,88.634239,1.4137756,4.1114492,4.4370213,84.522789,2 2000:2004,1.4775202,Kenya,KEN
26,2009,2005,2009,-1.437501,.23752061,.066396415,-1.5898199,.20396234,.20396234,1.71095,1091.2448,12.669549,1.4107822,4.0991607,.6991955,2.0121334,4.0326548,56.410477,2.7567647,4.2808194,72.299652,14691570,38734732,3.2601023,26.0522,19.091652,29.945467,9.6585045,3.5947797,9.400465,4.3387194,76.609352,1.9167281,6.7986779,2.5070798,12.26905,.44675902,1.5632375,34.213421,34.123039,.79109895,.70373911,.62626058,.58145154,.57960486,.58495784,-.4392513,.64451879,.63993174,24.522474,-1.8478987,.1575679,.23249145,.077844121,.17361867,.058039945,.52930295,.1275436,.0040544029,.090826228,4.4380865,84.612869,1.3646879,3.9145012,4.3907185,80.698372,3 2005:2009,2.5392015,Kenya,KEN
26,2014,2010,2014,-1.3735468,.25320727,.067176476,-1.1154397,.32777116,.24192762,3.2869582,1229.7975,7.1004815,1.6389433,5.149725,.79346722,2.2110493,4.0141172,55.374386,2.6514299,4.4464579,85.324165,18361154,44354496,3.4581509,31.7582,21.072641,67.137695,16.299902,3.0699716,14.18961,4.7620072,116.98049,1.6880324,5.4088278,3.0382586,20.86887,.61906117,1.8571837,48.877419,36.348499,.79459125,.66805303,.60396785,.56910574,.56265938,.56525898,-.46637395,.62727267,.62199807,31.482706,-1.7516377,.17348959,.27238762,.069306269,.20570686,.097943097,.56660694,.096419342,.0031214589,.10178926,4.3945761,81.010269,1.4026227,4.0658493,4.3430834,76.94442,4 2010:2014,1.9601626,Kenya,KEN
26,2019,2015,2019,-1.2910675,.27497709,.058447488,-1.0282049,.3576484,.2527698,3.1442707,1423.1249,6.5802608,1.2041534,3.3339353,.99541032,2.7058344,3.6313798,37.764893,2.3695111,4.6178627,101.27733,22359418,50223512,3.1574173,23.5098,18.310432,88.717773,24.965988,2.1239657,16.203997,4.9737878,144.57347,1.659421,5.2562661,3.5028915,33.211346,.76323813,2.1452115,69.979973,26.637781,.7940563,.70985889,.54908329,.56575501,.57459819,.53137642,-.47676557,.62078804,.61365604,35.657024,-1.7070618,.181398,.28911731,.06815248,.20449102,.097546801,.63474256,.099167533,.0050145839,.092938565,4.3070421,74.220627,1.5070717,4.513495,4.2443027,69.70713,5 2015:2019,1.8840743,Kenya,KEN
30,1999,1995,1999,-1.1936698,.30310687,.064574406,-.93486124,.39264035,.23111805,.044132765,474.23492,17.337605,2.4135396,11.17344,-1.4425502,.23632431,3.6706507,39.277458,3.1330976,6.9134569,1005.7177,6811796.5,14363455,1.9388567,6.9507999,10.617765,.075006805,3.1366665,5.8064837,-20.443127,2.6625423,14.33268,.54339117,1.721836,1.6468585,5.1906476,.7469449,2.1105423,28.284035,10.006218,.8307392,.65014404,.66150337,.47685847,.60330546,.6269713,-.44381055,.64158696,.63308066,8.0762024,-2.3768682,.092840888,.17724286,.005610561,.047444064,.011149849,.59757483,.014930467,0,0,4.5334582,93.079903,1.7058975,5.5063252,4.4724793,87.573578,1 1995:1999,2.8528779,Madagascar,MDG
30,2004,2000,2004,-1.0975577,.33368504,.074663259,-.83501714,.43386704,.27713993,-.47102582,466.25995,9.6475239,2.3992939,11.015396,-1.2220082,.29463789,3.769537,43.359985,3.0531316,7.264698,1428.9543,7988038.5,16774998,2.3617404,10.6094,14.45712,1.1593391,3.1733198,4.1910338,23.212055,2.4487767,11.57418,.9401049,2.56025,1.8344145,6.261467,.8395887,2.3154144,30.841177,13.268735,.83624738,.78904438,.64864665,.5070405,.63016391,.62550843,-.39634401,.67277521,.66358602,7.4271855,-2.4361115,.087500431,.16630536,.0060298392,.049590144,.011983081,.54986268,.016046222,0,0,4.5260773,92.395386,1.6947427,5.4452448,4.4653349,86.950142,2 2000:2004,2.2667012,Madagascar,MDG
30,2009,2005,2009,-1.069597,.34314677,.079863407,-1.1780609,.30787516,.30787516,.76568806,488.43732,10.766577,2.3354957,10.334581,.95149148,2.5895691,4.1734781,64.940941,2.8884828,7.5687699,1936.7562,9504354,19443220,3.0726192,21.5984,28.18379,14.892752,3.875349,6.0318227,447.69427,4.5540547,95.016884,1.0593737,2.8845639,1.9194891,6.8174748,.65246397,1.9202665,27.88216,17.448927,.78137249,.89762968,.62685627,.56435978,.63516605,.60187119,-.37900442,.6845426,.67487139,9.1793919,-2.293381,.10092467,.19210052,.006674184,.052969102,.018240662,.63490087,.017760914,0,0,4.4930015,89.389343,1.6605977,5.262455,4.4323263,84.126892,3 2005:2009,2.3764465,Madagascar,MDG
30,2014,2010,2014,-.99667799,.36910358,.096709594,-.74447876,.47498181,.34748116,-.59202433,465.15421,7.6509976,1.4351684,4.2003522,1.1600604,3.1901259,4.0442672,57.069336,2.740557,7.6899896,2186.3521,11285073,22358682,2.73735,15.446,22.394119,38.73867,6.2057171,6.4765019,215.26405,5.5356941,253.5838,.84419483,2.3261042,2.1231542,8.3574562,.63274592,1.8827734,26.366951,14.859847,.7034353,.57166809,.58001047,.49668932,.59073651,.54861277,-.54152757,.58185875,.57699215,10.78333,-2.4173136,.08916083,.17144857,.0041568559,.056137819,.025761103,.53637356,.01106196,0,0,4.4298191,83.916245,1.623968,5.0731807,4.3674593,78.843063,4 2010:2014,2.0348361,Madagascar,MDG
30,2019,2015,2019,-.9967559,.36907482,.069756851,-.74178791,.47626165,.33005688,.99110144,477.73618,7.1820831,1.7391208,5.6923366,1.0304203,2.8022432,4.1288762,62.108089,2.6776175,8.0820456,3235.8464,13018765,25586116,2.5998559,13.4618,19.247004,37.742226,9.2478437,6.7203069,,5.6021018,270.99539,.99718106,2.7106299,2.2601001,9.5840492,.79773647,2.2205091,34.633202,23.093836,.77869534,.41851002,.51396859,.40751556,.50633562,.51852494,-.64640671,.52392501,.51144183,12.826884,-2.2729523,.10300763,.19912161,.003755573,.059344385,.037222989,.62039471,.0099940905,0,0,4.3610139,78.336502,1.6881342,5.4093785,4.2894607,72.927124,5 2015:2019,1.9715894,Madagascar,MDG
32,1999,1995,1999,-1.3584688,.25705409,.063684918,-1.1689622,.31068918,.15992463,2.4923654,550.29681,7.5525365,2.7348058,15.406751,1.2194147,3.385206,3.9739864,53.196171,2.6227434,6.3278637,559.95905,3746384.5,10104220,3.2047281,24.6488,20.134832,.028681055,3.9420466,5.8838067,2.0268435,3.5333874,34.239754,.94236386,2.56604,1.2470675,3.4801223,.25429308,1.2895497,15.040999,3.7447889,.8290444,.7480948,.76305896,.70773852,.72600269,.7176168,-.28956026,.74859267,.74745232,12.646466,-2.3895345,.091672346,.16657318,.013978751,.034919024,.030069562,.5448724,.037199363,0,0,4.6136827,100.85488,1.9019984,6.6992688,4.5449491,94.155609,1 1995:1999,2.0218835,Mali,MLI
32,2004,2000,2004,-1.3256239,.26563719,.063965723,-1.1351186,.32138398,.16572073,2.6866353,639.56561,.71517116,2.4026346,11.052256,1.074845,2.9295385,4.0514107,57.478485,3.0060635,6.474987,648.71088,4335650.5,11637342,2.891238,18.0156,18.239773,1.2112296,3.9729266,5.3789587,3.2402301,3.6584179,38.799911,1.1750213,3.2382119,1.5237558,4.5894299,.25411874,1.2893249,17.641029,6.7212453,.85811973,.78042787,.7160939,.68976021,.73095638,.67051589,-.29978296,.74097902,.73782921,14.71463,-2.3276186,.09752772,.17413478,.017949527,.04364901,.034313038,.55312359,.047766138,0,0,4.5996938,99.453865,1.8119167,6.1221709,4.53616,93.331696,2 2000:2004,-.28482884,Mali,MLI
32,2009,2005,2009,-1.2747563,.27949908,.066651449,-1.6971214,.18321015,.18321015,1.4597731,701.11646,5.723186,2.4563026,11.661614,1.3315964,3.7870843,4.0456686,57.149391,3.2909789,6.1922035,488.92224,5093950.5,13665069,3.4812586,32.500599,20.838106,18.183336,5.588737,6.7295461,8.5226669,4.4080925,82.112679,1.271957,3.5678279,1.7511477,5.7612114,.00024387246,1.0002439,16.645613,16.935169,.86705881,.80538231,.70339775,.67615908,.76270217,.68201554,-.28841212,.74945265,.74616414,14.999622,-2.3842437,.092158645,.17936115,.0021485719,.044006322,.040940989,.56198025,.0057176431,0,0,4.6077247,100.25579,1.7554824,5.7862387,4.5482774,94.469551,3 2005:2009,1.7445257,Mali,MLI
32,2014,2010,2014,-1.1950257,.30269617,.085193031,-.98465532,.37356797,.22881727,.36552626,719.72931,4.6149144,2.2783277,9.7603436,1.800658,6.0536294,4.0825276,59.295162,2.9917483,6.2002072,492.85123,5937758,15985501,3.7349327,41.885201,17.857504,93.900742,9.5193405,8.7547159,8.8026657,5.1347709,169.82542,1.2533599,3.50209,1.6917212,5.4288168,-.38725501,.67891794,12.811759,29.440264,.8118484,.79093742,.72939628,.64306122,.75482696,.67865717,-.30817342,.73478788,.73217535,19.791,-2.2529833,.10508525,.20696914,0,.052637439,.067729086,.61139113,0,0,0,4.6235728,101.85728,1.7063956,5.509069,4.5679688,96.348213,4 2010:2014,1.5292933,Mali,MLI
32,2019,2015,2019,-1.1408985,.3195318,.073004976,-.92675054,.39583787,.23119834,2.2717996,786.03314,1.9114403,2.253195,9.5180988,1.7842269,5.9549742,4.1163554,61.335297,2.9829907,6.365037,581.16632,6779368,18530486,3.4549215,31.6558,18.785885,118.6859,15.302522,6.6749058,27.864048,5.3846779,218.03983,1.2813382,3.6014559,2.2271869,9.2737408,.10708031,1.1130236,24.616806,30.943081,.78407419,.76263833,.69372797,.63330692,.72919691,.64901215,-.34438026,.70865941,.70638454,25.490339,-2.1352551,.11821442,.23178685,.0010406401,.064470977,.081898622,.66560924,.0027692851,0,0,4.6127667,100.76255,1.6410644,5.1606598,4.5601926,95.601891,5 2015:2019,.64785701,Mali,MLI
34,1999,1995,1999,-1.0733291,.34186849,.1464891,-.89672101,.40790498,.2372552,3.7115788,4845.1416,6.2123013,-.22133625,.80144715,1.3512994,3.8624411,4.84936,127.65863,1.0914931,3.0499372,21.114019,499362.59,1148085,3.1484017,23.2988,24.777878,4.0845542,42.102402,.01618173,1.4362926,5.6559734,285.99478,1.349056,3.853786,4.1539588,63.685631,.43829635,1.5500642,145.51984,.82197088,.98459262,.85349709,.79208875,.6802358,.70693189,.68264306,-.24419929,.78333151,.77606279,50.472721,-1.1112437,.32914934,.39821181,.25005946,.26908371,.28687167,.64133906,.12386454,.56882328,.070973746,3.8727474,48.074284,2.1774952,8.8241768,3.6699541,39.250107,1 1995:1999,1.8265314,Mauritius,MUS
34,2004,2000,2004,-.99728221,.36888063,.20322666,-.84026593,.43159574,.27896863,3.8860738,5839.7339,5.6659737,-1.1108028,.3292945,-.26318896,.76859665,4.7715335,118.10019,.76354593,3.337482,28.148161,528368.81,1204430.8,3.2435997,25.625799,22.095625,30.045244,42.339275,.010471982,48.207272,6.3806596,590.31683,1.317682,3.7347541,4.3517385,77.613274,.51530242,1.6741447,173.72404,.79572237,.98035353,.82661229,.78631324,.73114085,.70223796,.71656865,-.23504184,.79053777,.78487408,62.520428,-1.1226512,.32541591,.39936978,.24154839,.29369974,.31228223,.56333089,.10114661,.56268823,.077255033,3.8358452,46.332569,2.2429838,9.421401,3.6085141,36.911167,2 2000:2004,1.7344787,Mauritius,MUS
34,2009,2005,2009,-.96339226,.38159621,.24535206,-1.190299,.30413032,.30413032,3.7696846,6928.4634,5.6664052,-.1286789,.87925625,-4.7802801,.0083936481,4.7725549,118.22089,.42823961,3.4205463,30.586119,549167.63,1238686,3.4883349,32.7314,23.587622,72.528801,47.991554,.008616046,92.948273,7.1153135,1230.6693,1.2279719,3.4142981,4.6420193,103.75363,.45241621,1.5721061,209.99576,3.5097473,.97599959,.7387355,.68021297,.66912842,.65450889,.66194409,-.31458989,.73008823,.72197336,75.041695,-.98625094,.37297237,.46880466,.26577768,.34158874,.37957194,.64486879,.2132825,.51723397,.066359438,3.7884107,44.186119,2.3171268,10.14648,3.5275259,34.039642,3 2005:2009,1.7345549,Mauritius,MUS
34,2014,2010,2014,-.92897475,.39495844,.24945508,-.77998531,.45841274,.32260665,3.5878911,8385.4619,2.1969845,.14864121,1.1602566,-.66207904,.51577789,4.7337475,113.72092,.21536165,3.4069362,30.172659,578773.19,1255654.6,3.5385389,34.416599,21.982872,114.18842,62.86631,.003664036,199.58508,8.0379944,3096.397,1.3262513,3.766896,5.2400723,188.68376,.70587969,2.0256279,355.92584,14.948552,.97669381,.63711238,.65194273,.63577712,.64081049,.64351457,-.36004943,.69764185,.68811715,95.717087,-.93590677,.39223003,.52439904,.2481119,.42310792,.43813524,.63166779,.21376286,.46801144,.05947078,3.7259824,41.511993,2.4515388,11.606193,3.3980525,29.905802,4 2010:2014,.78708577,Mauritius,MUS
34,2019,2015,2019,-.78898972,.45430353,.32279617,-.76627237,.46474224,.33352941,3.5175679,9963.2666,1.27169,-1.1302123,.32296467,.62897372,1.8756846,4.5799203,97.506607,.075626068,3.5524178,34.897591,604959,1264341,3.4745035,32.281799,18.072823,145.50551,75.628349,.0025891049,139.56812,8.3061037,4048.5071,1.5883077,4.8954577,5.5495229,257.11481,.90611839,2.4746981,550.64008,12.253413,.96374756,.69373137,.68656915,.62832475,.67598641,.63752961,-.3364315,.71431482,.70634484,91.972542,-.81360656,.44325656,.4959093,.37710017,.36416322,.40510273,.67156821,.38659117,.669761,.058818474,3.7246449,41.456512,2.6969509,14.834431,3.2817411,26.622084,5 2015:2019,.24034673,Mauritius,MUS
35,1999,1995,1999,-1.1364053,.32097071,.14370492,-.88363457,.4132781,.30071598,1.3363,1885.5313,1.9296302,.34583327,1.413167,1.5836279,4.872601,3.9308255,50.94902,1.3602856,2.2233698,9.2384109,8954460,27739650,3.4496953,31.490801,23.801895,.44935781,19.075197,.38827994,29.797464,5.460022,235.10257,1.5876065,4.8920259,2.58255,13.230834,-.019807734,.98038715,35.42963,.43995702,.77449638,.96150696,.8521592,.76189989,.9350875,.78595686,-.1682004,.84518445,.8414557,,-1.6415651,.1936767,.24124305,.14021006,.15288223,.116492,.50036168,.10970228,.25895411,.052419536,4.2264581,68.474274,1.9146516,6.7845745,4.122117,61.689697,1 1995:1999,.65732837,Morocco,MAR
35,2004,2000,2004,-1.0836388,.33836204,.13566338,-.82179815,.4396404,.31443492,3.3732576,2151.3445,.68008,.14588016,1.1570575,1.9360712,6.9314647,4.0911336,59.80764,1.1337658,2.3300369,10.278319,10044723,29454568,3.4403026,31.1964,26.475235,20.255388,19.235329,.3032667,59.858826,6.1542001,470.69025,1.6526806,5.2209563,2.9207954,18.55604,.15260409,1.1648637,48.204582,.52967387,.74493426,.94290096,.89146209,.83085823,.9445582,.81629586,-.14869151,.86183494,.85863161,,-1.3324947,.26381829,.27669752,.24290198,.16296534,.13516504,.59159684,.19388442,.44483152,.090064168,4.105896,60.697102,1.9821512,7.2583404,3.9785364,53.438759,2 2000:2004,-.31992,Morocco,MAR
35,2009,2005,2009,-.9990238,.36823875,.16336477,-1.0504383,.3497844,.3497844,3.6723969,2581.9771,2.2022071,.34475279,1.4116409,2.0286586,7.6038804,4.308074,74.297249,1.1697503,2.1201119,8.3320704,10962088,31177964,3.0276184,20.648001,31.178146,61.707256,25.315147,2.6899321,180.55215,6.9984889,1094.9772,1.672572,5.3258481,3.9415631,51.499043,.68391442,1.9816195,112.61366,.92762423,.71211165,.93227887,.92379469,.84258473,.93395728,.8277247,-.14841263,.86207533,.85809427,,-1.2367567,.2903243,.33267784,.23912616,.18945293,.22002941,.62630129,.18791541,.44090557,.089167692,4.017539,55.564182,2.0464714,7.7405386,3.8675201,47.823643,3 2005:2009,.78946006,Morocco,MAR
35,2014,2010,2014,-.91295022,.40133843,.223831,-.66011375,.51679254,.40193471,2.4382641,2999.2849,.46781561,.47439134,1.6070358,1.9224436,6.8376465,4.3959103,81.118439,1.3696951,2.1269765,8.3894634,11740002,33255040,3.7233775,41.403999,31.078665,116.52156,45.47086,3.3226707,351.35638,7.2649984,1429.3835,1.6602527,5.2606401,4.2810354,72.315277,.85941714,2.3617837,166.51601,1.8361508,.71917146,.92870301,.95780033,.88934553,.9288615,.82430089,-.13387758,.87469715,.87055069,92.161873,-1.1125705,.32871291,.39747334,.2499384,.2299791,.35201669,.59420234,.18024071,.48937693,.083647244,3.9560626,52.251183,2.1189873,8.3227043,3.7825627,43.928478,4 2010:2014,-.53218436,Morocco,MAR
35,2019,2015,2019,-.82642704,.43761006,.28087103,-.59471577,.55171937,.4468227,1.7546512,3303.0759,1.335989,.3611756,1.4350154,1.8212658,6.1796761,4.4240685,83.435036,1.2907251,2.2673101,9.6534004,11867589,35574400,3.7534399,42.667599,28.616646,123.60268,63.114285,1.6300763,317.26553,7.4234185,1674.749,1.6602527,5.2606401,4.2101073,67.363785,.77490461,2.1703851,181.97749,.82961053,.72433287,.94430518,.95904696,.90067083,.90650499,.80173075,-.13608867,.87276524,.86856085,86.35041,-1.0715554,.34247541,.4184944,.25602302,.24058586,.3961336,.58579266,.19142443,.5044387,.074399486,3.9506867,51.971046,2.2730701,9.7091627,3.7438855,42.261883,5 2015:2019,.28967184,Morocco,MAR
36,1999,1995,1999,-1.510404,.22082074,.052746262,-1.3302083,.26442218,.11370949,6.2114906,257.11395,25.443851,3.1502199,23.3412,.26284197,1.3006212,3.8420138,46.619259,2.8578722,2.4250038,11.302273,7669079,16379804,3.1346331,22.9802,14.4904,.025248181,5.8792019,12.352592,26.042664,3.625282,37.535309,.73012501,2.07534,1.2910297,3.636529,.29232806,1.3395424,5.8458948,1.2904525,.7934652,.79575753,.79735696,.73590064,.82000482,.7589758,-.24388614,.78357685,.78297621,9.6801777,-2.6474464,.070831858,.13108306,.0084227901,.038904216,.035216644,.39087105,.018899741,.004147057,0,4.5191064,91.753571,1.7306511,5.6443276,4.4556165,86.109238,1 1995:1999,3.236474,Mozambique,MOZ
